III,I,BOTTOM,"Are we all met?"
III,I,QUINCE,"Pat, pat; and here's a marvellous convenient place"
III,I,QUINCE,"for our rehearsal. This green plot shall be our"
III,I,QUINCE,"stage, this hawthorn-brake our tiring-house; and we"
III,I,QUINCE,"will do it in action as we will do it before the duke."
III,I,BOTTOM,"Peter Quince,--"
III,I,QUINCE,"What sayest thou, bully Bottom?"
III,I,BOTTOM,"There are things in this comedy of Pyramus and"
III,I,BOTTOM,"Thisby that will never please. First, Pyramus must"
III,I,BOTTOM,"draw a sword to kill himself; which the ladies"
III,I,BOTTOM,"cannot abide. How answer you that?"
III,I,SNOUT,"By'r lakin, a parlous fear."
III,I,STARVELING,"I believe we must leave the killing out, when all is done."
