II,VII,JULIA,"But tell me, wench, how will the world repute me"
II,VII,JULIA,"For undertaking so unstaid a journey?"
II,VII,JULIA,"I fear me, it will make me scandalized."
II,VII,LUCETTA,"If you think so, then stay at home and go not."
II,VII,JULIA,"Nay, that I will not."
II,VII,LUCETTA,"Then never dream on infamy, but go."
II,VII,LUCETTA,"If Proteus like your journey when you come,"
II,VII,LUCETTA,"No matter who's displeased when you are gone:"
II,VII,LUCETTA,"I fear me, he will scarce be pleased withal."
II,VII,JULIA,"That is the least, Lucetta, of my fear:"
II,VII,JULIA,"A thousand oaths, an ocean of his tears"
II,VII,JULIA,"And instances of infinite of love"
II,VII,JULIA,"Warrant me welcome to my Proteus."
II,VII,LUCETTA,"All these are servants to deceitful men."
II,VII,JULIA,"Base men, that use them to so base effect!"
II,VII,JULIA,"But truer stars did govern Proteus' birth"
II,VII,JULIA,"His words are bonds, his oaths are oracles,"
II,VII,JULIA,"His love sincere, his thoughts immaculate,"
II,VII,JULIA,"His tears pure messengers sent from his heart,"
II,VII,JULIA,"His heart as far from fraud as heaven from earth."
II,VII,LUCETTA,"Pray heaven he prove so, when you come to him!"
II,VII,JULIA,"Now, as thou lovest me, do him not that wrong"
II,VII,JULIA,"To bear a hard opinion of his truth:"
II,VII,JULIA,"Only deserve my love by loving him;"
II,VII,JULIA,"And presently go with me to my chamber,"
II,VII,JULIA,"To take a note of what I stand in need of,"
II,VII,JULIA,"To furnish me upon my longing journey."
II,VII,JULIA,"All that is mine I leave at thy dispose,"
II,VII,JULIA,"My goods, my lands, my reputation;"
II,VII,JULIA,"Only, in lieu thereof, dispatch me hence."
II,VII,JULIA,"Come, answer not, but to it presently!"
II,VII,JULIA,"I am impatient of my tarriance."
III,I,DUKE,"Sir Thurio, give us leave, I pray, awhile;"
III,I,DUKE,"We have some secrets to confer about."
III,I,DUKE,"Now, tell me, Proteus, what's your will with me?"
III,I,PROTEUS,"My gracious lord, that which I would discover"
III,I,PROTEUS,"The law of friendship bids me to conceal;"
III,I,PROTEUS,"But when I call to mind your gracious favours"
III,I,PROTEUS,"Done to me, undeserving as I am,"
III,I,PROTEUS,"My duty pricks me on to utter that"
III,I,PROTEUS,"Which else no worldly good should draw from me."
III,I,PROTEUS,"Know, worthy prince, Sir Valentine, my friend,"
III,I,PROTEUS,"This night intends to steal away your daughter:"
III,I,PROTEUS,"Myself am one made privy to the plot."
III,I,PROTEUS,"I know you have determined to bestow her"
III,I,PROTEUS,"On Thurio, whom your gentle daughter hates;"
III,I,PROTEUS,"And should she thus be stol'n away from you,"
III,I,PROTEUS,"It would be much vexation to your age."
III,I,PROTEUS,"Thus, for my duty's sake, I rather chose"
III,I,PROTEUS,"To cross my friend in his intended drift"
III,I,PROTEUS,"Than, by concealing it, heap on your head"
III,I,PROTEUS,"A pack of sorrows which would press you down,"
III,I,PROTEUS,"Being unprevented, to your timeless grave."
III,I,DUKE,"Proteus, I thank thee for thine honest care;"
III,I,DUKE,"Which to requite, command me while I live."
III,I,DUKE,"This love of theirs myself have often seen,"
III,I,DUKE,"Haply when they have judged me fast asleep,"
